file_path,Logic,Storage,UI,best_module,best_likelihood
teammates\src\lnp\java\teammates\lnp\util\JMeterElements.java,0.5634974343436104,0.18685436248779297,0.23349794660295758,Logic,0.5634974343436104
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorCoursesPageAxeTest.java,0.02858536924634661,0.015315955025809153,0.017009060723440987,Logic,0.02858536924634661
teammates\src\lnp\java\teammates\lnp\cases\InstructorStudentCascadingUpdateLNPTest.java,0.1367281232561384,0.0634549754006522,0.13751226152692522,UI,0.13751226152692522
teammates\src\test\java\teammates\ui\webapi\DeleteFeedbackQuestionActionTest.java,2.1589510236467633,0.06509706633431571,2016.58447265625,UI,2016.58447265625
teammates\src\client\java\teammates\client\util\ClientProperties.java,0.07873919350760324,0.015018268993922642,0.11677213396344865,UI,0.11677213396344865
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackRankOptionsResponseDetails.java,0.028585297720772878,0.05714285714285714,0.02857142857142857,Storage,0.05714285714285714
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackConstantSumResponseDetails.java,0.028585600852966308,0.05714285714285714,0.02857142857142857,Storage,0.05714285714285714
teammates\src\test\java\teammates\ui\webapi\ResetAccountActionTest.java,2.1429678780691965,0.0639578069959368,1946.8820762634277,UI,1946.8820762634277
teammates\src\test\java\teammates\ui\webapi\AccountRequestSearchIndexingWorkerActionTest.java,2.02428959437779,0.06338958740234375,2096.6475868225098,UI,2096.6475868225098
teammates\src\main\java\teammates\storage\api\FeedbackResponseCommentsDb.java,0.40554144723074775,2933.8124084472656,0.0367605413709368,Storage,2933.8124084472656
teammates\src\e2e\java\teammates\e2e\util\TestProperties.java,0.08637995038713728,0.23264906747000558,0.292697388785226,UI,0.292697388785226
teammates\src\main\java\teammates\common\exception\SearchServiceException.java,0.02858567237854004,0.0,0.0,Logic,0.02858567237854004
teammates\src\client\java\teammates\client\scripts\DataMigrationForSanitizedDataInInstructorAttributes.java,0.044508382252284456,0.05714285714285714,0.0853900705065046,UI,0.0853900705065046
teammates\src\main\java\teammates\ui\request\FeedbackSessionRespondentRemindRequest.java,0.028585474831717354,0.0,2327.2919845581055,UI,2327.2919845581055
teammates\src\main\java\teammates\common\util\HttpRequest.java,0.028585335186549595,0.0,0.44659178597586496,UI,0.44659178597586496
teammates\src\e2e\java\teammates\e2e\cases\InstructorSessionIndividualExtensionPageE2ETest.java,0.0869441100529262,0.13964012690952846,0.0895183971949986,Storage,0.13964012690952846
teammates\src\main\java\teammates\logic\api\RecaptchaVerifier.java,2634.527587890625,0.05756790978567941,0.0,Logic,2634.527587890625
teammates\src\test\java\teammates\ui\webapi\QueryLogsActionTest.java,0.6233595166887556,0.02621493169239589,1875.3426551818848,UI,1875.3426551818848
teammates\src\main\java\teammates\ui\request\CourseArchiveRequest.java,0.028585972104753766,0.0,2175.704402923584,UI,2175.704402923584
teammates\src\test\java\teammates\test\MockFilterChain.java,0.0285860504422869,0.0,0.03901569502694266,UI,0.03901569502694266
teammates\src\main\java\teammates\ui\webapi\SendLoginEmailAction.java,0.7805415562220982,0.060356576102120536,2389.5382690429688,UI,2389.5382690429688
teammates\src\client\java\teammates\client\scripts\DataMigrationForSanitizedDataInStudentAttributes.java,0.04227723394121442,0.05714285714285714,0.08694948468889509,UI,0.08694948468889509
teammates\src\main\java\teammates\ui\webapi\GetFeedbackSessionSubmittedGiverSetAction.java,2.0580651419503346,0.05637444087437221,2145.314655303955,UI,2145.314655303955
teammates\src\test\java\teammates\common\datatransfer\attributes\FeedbackResponseCommentAttributesTest.java,0.09981972830636161,0.05714285714285714,0.06514883722577776,Logic,0.09981972830636161
teammates\src\test\java\teammates\logic\api\MockRecaptchaVerifier.java,2629.5699310302734,0.05806668145315988,0.0,Logic,2629.5699310302734
teammates\src\main\java\teammates\common\exception\InstructorUpdateException.java,0.028586070878165108,0.0,0.0,Logic,0.028586070878165108
teammates\src\main\java\teammates\main\Application.java,0.40026329585484094,0.009915402105876377,0.3247091565813337,Logic,0.40026329585484094
teammates\src\test\java\teammates\logic\api\EmailGeneratorTest.java,2292.72029876709,0.11761696679251535,0.3516921179635184,Logic,2292.72029876709
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackRankQuestionDetails.java,0.02858550889151437,0.05714285714285714,0.02857142857142857,Storage,0.05714285714285714
teammates\src\main\java\teammates\ui\request\NotificationUpdateRequest.java,0.028586128779820034,0.0,2185.8079719543457,UI,2185.8079719543457
teammates\src\main\java\teammates\ui\output\FeedbackSessionLogEntryData.java,0.057156978334699356,0.0,2094.8431396484375,UI,2094.8431396484375
teammates\src\e2e\java\teammates\e2e\pageobjects\Browser.java,0.256568227495466,0.10426208632332938,0.3853463854108538,UI,0.3853463854108538
teammates\src\test\java\teammates\ui\servlets\WebApiServletTest.java,0.05870192391531808,0.08571428571428572,1900.4878234863281,UI,1900.4878234863281
teammates\src\main\java\teammates\ui\output\EmailData.java,0.028585784775870187,0.0,2109.514102935791,UI,2109.514102935791
teammates\src\test\java\teammates\common\util\TimeHelperExtension.java,0.028585161481584822,0.0675224985395159,0.06413450241088867,Storage,0.0675224985395159
teammates\src\main\java\teammates\ui\webapi\UpdateInstructorAction.java,2.2439466203962053,0.058925962448120116,2006.8161582946777,UI,2006.8161582946777
teammates\src\main\java\teammates\ui\output\FeedbackSessionPublishStatus.java,0.028586108343941825,0.0,2129.4630241394043,UI,2129.4630241394043
teammates\src\test\java\teammates\logic\core\DeadlineExtensionsLogicTest.java,1927.4916458129883,0.10916963985988072,0.17475012370518275,Logic,1927.4916458129883
teammates\src\main\java\teammates\common\datatransfer\UserInfo.java,0.028585784775870187,0.05714285714285714,0.08571428571428572,UI,0.08571428571428572
teammates\src\main\java\teammates\ui\webapi\FeedbackSessionRemindEmailWorkerAction.java,2.439971269880022,0.06698296410696847,2110.374069213867,UI,2110.374069213867
teammates\src\lnp\java\teammates\lnp\util\TestProperties.java,0.07063995088849749,0.1755429949079241,0.21713709150041852,UI,0.21713709150041852
teammates\src\main\java\teammates\ui\webapi\CreateAccountRequestAction.java,2.02428959437779,0.05543624332972935,2103.839740753174,UI,2103.839740753174
teammates\src\test\java\teammates\test\FileHelper.java,0.07016542979649135,0.008804911375045776,0.1643247331891741,UI,0.1643247331891741
teammates\src\main\java\teammates\logic\core\DataBundleLogic.java,2178.7192916870117,0.15874881744384767,0.05368421418326241,Logic,2178.7192916870117
teammates\src\main\java\teammates\logic\core\UsageStatisticsLogic.java,2503.078384399414,0.05517970493861607,0.0,Logic,2503.078384399414
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorStudentListPage.java,0.028580311366489957,0.04094116006578718,0.0423454795564924,UI,0.0423454795564924
teammates\src\main\java\teammates\ui\webapi\GetInstructorsAction.java,2.1350309099469866,0.2676128387451172,2213.131561279297,UI,2213.131561279297
teammates\src\test\java\teammates\test\EmailCheckerTest.java,0.039794271332877024,0.007092194472040449,0.09070595332554408,UI,0.09070595332554408
teammates\src\main\java\teammates\ui\webapi\JsonResult.java,0.028584827695574078,0.0,2050.601272583008,UI,2050.601272583008
teammates\src\test\java\teammates\ui\webapi\UpdateFeedbackResponseCommentActionTest.java,2.2125719342912946,0.12263498306274415,1581.2360572814941,UI,1581.2360572814941
teammates\src\main\java\teammates\ui\webapi\RestoreFeedbackSessionAction.java,2.1684674944196427,0.059441191809518,2108.7753677368164,UI,2108.7753677368164
teammates\src\client\java\teammates\client\scripts\statistics\package-info.java,0.028586108343941825,0.0,0.0,Logic,0.028586108343941825
teammates\src\test\java\teammates\common\datatransfer\questions\FeedbackTextQuestionDetailsTest.java,0.028582259586879186,0.05714285714285714,0.0382253680910383,Storage,0.05714285714285714
teammates\src\main\java\teammates\common\exception\package-info.java,0.02858614580971854,0.0,0.0,Logic,0.02858614580971854
teammates\src\main\java\teammates\logic\core\FeedbackResponseCommentsLogic.java,3016.293067932129,0.06695193563188825,0.18450732912336076,Logic,3016.293067932129
teammates\src\main\java\teammates\storage\api\StudentsDb.java,0.40789764949253626,2805.6503295898438,0.1929340362548828,Storage,2805.6503295898438
teammates\src\main\java\teammates\storage\entity\FeedbackResponseComment.java,0.057154607772827146,3439.1697692871094,0.0,Storage,3439.1697692871094
teammates\src\main\java\teammates\storage\entity\Account.java,0.028584960528782438,3774.910430908203,0.0,Storage,3774.910430908203
teammates\src\e2e\java\teammates\e2e\pageobjects\FeedbackSubmitPage.java,0.1674621990748814,0.020299761635916572,0.1822420120239258,UI,0.1822420120239258
teammates\src\test\java\teammates\common\datatransfer\attributes\FeedbackResponseAttributesTest.java,0.07436402184622629,0.05714285714285714,0.04749713965824672,Logic,0.07436402184622629
teammates\src\main\java\teammates\common\datatransfer\attributes\InstructorAttributes.java,0.09662015097481864,0.05714285714285714,0.02857142857142857,Logic,0.09662015097481864
teammates\src\lnp\java\teammates\lnp\cases\StudentEmailUpdateLNPTest.java,0.04623839855194092,0.05714285714285714,0.04031399999346052,Storage,0.05714285714285714
teammates\src\main\java\teammates\ui\webapi\RegenerateInstructorKeyAction.java,1.8358849661690848,0.05020278862544469,2173.8223838806152,UI,2173.8223838806152
teammates\src\test\java\teammates\ui\webapi\EnrollStudentsActionTest.java,1.668781934465681,0.0550471373966762,1758.6104774475098,UI,1758.6104774475098
teammates\src\client\java\teammates\client\scripts\GoogleIdMigrationBaseScript.java,0.5246449061802455,0.17419978550502233,0.09864569391523088,Logic,0.5246449061802455
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackMcqResponseDetails.java,0.028585546357291085,0.05714285714285714,0.02857142857142857,Storage,0.05714285714285714
teammates\src\main\java\teammates\common\util\EmailType.java,1.1257038661411831,0.028657174110412596,0.12534097943987166,Logic,1.1257038661411831
teammates\src\main\java\teammates\storage\search\SearchManagerFactory.java,0.028585474831717354,3872.017059326172,0.0,Storage,3872.017059326172
teammates\src\main\java\teammates\ui\output\JoinState.java,0.028586108343941825,0.0,2129.4630241394043,UI,2129.4630241394043
teammates\src\test\java\teammates\ui\webapi\RemindFeedbackSessionResultActionTest.java,0.028583591324942453,0.14374771118164062,2157.234420776367,UI,2157.234420776367
teammates\src\test\java\teammates\storage\api\FeedbackQuestionsDbTest.java,0.07103372301374163,2210.4285621643066,0.0,Storage,2210.4285621643066
teammates\src\test\java\teammates\ui\webapi\UpdateFeedbackQuestionActionTest.java,2.2434579031808037,0.20288013730730328,1722.3448944091797,UI,1722.3448944091797
teammates\src\e2e\java\teammates\e2e\cases\InstructorCourseDetailsPageE2ETest.java,0.02858295100075858,0.01641089064734323,0.06673804691859654,UI,0.06673804691859654
teammates\src\main\java\teammates\common\datatransfer\logs\RequestLogDetails.java,0.4941946302141462,0.07007647923060827,0.08571428571428572,Logic,0.4941946302141462
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorHomePageAxeTest.java,0.028585335186549595,0.015265468188694545,0.016966312272208076,Logic,0.028585335186549595
teammates\src\main\java\teammates\common\datatransfer\attributes\FeedbackResponseAttributes.java,0.0714500972202846,0.05714285714285714,0.06450866290501185,Logic,0.0714500972202846
teammates\src\main\java\teammates\common\datatransfer\attributes\StudentAttributes.java,0.09954232488359724,0.05714285714285714,0.02857142857142857,Logic,0.09954232488359724
teammates\src\main\java\teammates\common\datatransfer\logs\EmailSentLogDetails.java,0.5290394374302455,0.07104436329432896,0.02857142857142857,Logic,0.5290394374302455
teammates\src\main\java\teammates\storage\api\FeedbackQuestionsDb.java,0.34611246926443917,3229.9753952026367,0.03632874829428537,Storage,3229.9753952026367
teammates\src\main\java\teammates\ui\output\AuthInfo.java,0.028585297720772878,0.0,2319.410629272461,UI,2319.410629272461
teammates\src\main\java\teammates\ui\webapi\JoinCourseAction.java,2.3461451939174105,0.06437670843941824,2107.5012397766113,UI,2107.5012397766113
teammates\src\main\java\teammates\ui\webapi\CalculateUsageStatisticsAction.java,2.345102364676339,0.09133184296744211,2090.418071746826,UI,2090.418071746826
teammates\src\main\java\teammates\ui\webapi\SendEmailWorkerAction.java,0.02858565534864153,0.0,2101.55330657959,UI,2101.55330657959
teammates\src\main\java\teammates\ui\output\NotificationData.java,0.028585161481584822,0.0,2071.0935974121094,UI,2071.0935974121094
teammates\src\main\java\teammates\common\datatransfer\logs\DefaultLogDetails.java,0.5560112544468471,0.0717935562133789,0.02857142857142857,Logic,0.5560112544468471
teammates\src\e2e\java\teammates\e2e\cases\FeedbackConstSumOptionQuestionE2ETest.java,0.028582429885864256,0.008821734360286168,0.013423809834889004,Logic,0.028582429885864256
teammates\src\main\java\teammates\ui\webapi\DeleteFeedbackSessionAction.java,2.1240452357700894,0.058207225799560544,2141.0935974121094,UI,2141.0935974121094
teammates\src\e2e\java\teammates\e2e\cases\FeedbackRankOptionQuestionE2ETest.java,0.028582259586879186,0.008927757399422781,0.03654661178588867,UI,0.03654661178588867
teammates\src\test\java\teammates\common\datatransfer\questions\FeedbackTextResponseDetailsTest.java,0.05715625626700265,0.05714285714285714,0.02857142857142857,Logic,0.05715625626700265
teammates\src\main\java\teammates\logic\external\GoogleRecaptchaService.java,2920.344009399414,0.07255656378609794,0.09859796251569475,Logic,2920.344009399414
teammates\src\main\java\teammates\ui\webapi\CompileLogsAction.java,0.028585093361990794,0.0,2066.9140625,UI,2066.9140625
teammates\src\test\java\teammates\ui\webapi\SearchAccountRequestsActionTest.java,0.028582981654575894,0.06571224757603236,2008.320198059082,UI,2008.320198059082
teammates\src\main\java\teammates\ui\output\CourseSectionNamesData.java,0.028585972104753766,0.0,2121.1408042907715,UI,2121.1408042907715
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackQuestionType.java,0.08740034103393554,0.05714285714285714,0.04265693596431187,Logic,0.08740034103393554
teammates\src\main\java\teammates\ui\webapi\AccountRequestSearchIndexingWorkerAction.java,2.084986659458705,0.05712225096566337,2098.185272216797,UI,2098.185272216797
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackRankRecipientsQuestionDetails.java,0.02858438832419259,0.05714285714285714,0.07198984282357353,UI,0.07198984282357353
teammates\src\main\java\teammates\common\datatransfer\InstructorPrivileges.java,0.1521550178527832,0.06511035646711077,0.07220040730067662,Logic,0.1521550178527832
teammates\src\main\java\teammates\ui\request\FeedbackQuestionBasicRequest.java,0.06983716828482492,0.0,1973.3693313598633,UI,1973.3693313598633
teammates\src\test\java\teammates\common\datatransfer\CourseRosterTest.java,0.028579299790518625,0.06448698043823242,0.11225553240094865,UI,0.11225553240094865
teammates\src\main\java\teammates\common\datatransfer\NotificationStyle.java,0.12778833934238978,0.11935694558279855,0.059678472791399276,Logic,0.12778833934238978
teammates\src\e2e\java\teammates\e2e\util\Retryable.java,0.028586012976510183,0.025747081211635044,0.03225465161459787,UI,0.03225465161459787
teammates\src\test\java\teammates\common\datatransfer\attributes\StudentAttributesTest.java,0.13896288190569198,0.06575571468898228,0.06438695362636021,Logic,0.13896288190569198
teammates\src\e2e\java\teammates\e2e\util\GmailServiceMaker.java,0.6373270307268415,0.10870680127825055,0.5834673200334821,Logic,0.6373270307268415
teammates\src\test\java\teammates\storage\search\InstructorSearchTest.java,0.07172702380589076,2938.017578125,0.06300379889351981,Storage,2938.017578125
teammates\src\e2e\java\teammates\e2e\cases\InstructorCourseJoinConfirmationPageE2ETest.java,0.05569770676749093,0.014930774484361921,0.11755869729178292,UI,0.11755869729178292
teammates\src\client\java\teammates\client\scripts\DataMigrationForUnencryptedKeyForStudents.java,0.045326675687517436,0.05714285714285714,0.02857142857142857,Storage,0.05714285714285714
teammates\src\lnp\java\teammates\lnp\util\LNPSpecification.java,0.028584762981959753,0.05362874439784459,0.056309110777718684,UI,0.056309110777718684
teammates\src\test\java\teammates\storage\api\package-info.java,0.05633411748068673,3998.775634765625,0.0,Storage,3998.775634765625
teammates\src\test\java\teammates\ui\webapi\GetDeadlineExtensionActionTest.java,0.053173763411385674,0.0068904246602739605,2027.684326171875,UI,2027.684326171875
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorSearchPageAxeTest.java,0.02858522960117885,0.006885018518992833,0.016839344160897392,Logic,0.02858522960117885
teammates\src\main\java\teammates\ui\output\HasResponsesData.java,0.028585784775870187,0.0,2109.514102935791,UI,2109.514102935791
teammates\src\main\java\teammates\ui\request\MarkNotificationAsReadRequest.java,0.028585546357291085,0.0,2147.8055000305176,UI,2147.8055000305176
teammates\src\main\java\teammates\logic\api\LogsProcessor.java,3170.453872680664,0.07618700436183384,0.012901078803198678,Logic,3170.453872680664
teammates\src\e2e\java\teammates\e2e\util\AxeUtil.java,0.028584762981959753,0.0,0.029494738578796385,UI,0.029494738578796385
teammates\src\main\java\teammates\common\util\StdOutConsoleHandler.java,0.028585992540631974,0.0,0.032212199483598984,UI,0.032212199483598984
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackRubricQuestionDetails.java,0.09581021581377303,0.05714285714285714,0.21883686610630582,UI,0.21883686610630582
teammates\src\e2e\java\teammates\e2e\pageobjects\HomePage.java,0.028586680548531668,0.0,0.0,Logic,0.028586680548531668
teammates\src\test\java\teammates\ui\webapi\GetOngoingSessionsActionTest.java,1.7074806213378906,0.12037546975272043,2054.025249481201,UI,2054.025249481201
teammates\src\main\java\teammates\common\datatransfer\logs\LogSeverity.java,0.5491681235177176,0.07160347529820034,0.02857142857142857,Logic,0.5491681235177176
teammates\src\main\java\teammates\ui\webapi\RestoreCourseAction.java,2.1969375610351562,0.05810252598353795,2153.8854789733887,UI,2153.8854789733887
teammates\src\test\java\teammates\storage\api\AccountsDbTest.java,0.13018582207815987,3038.6121368408203,0.09183422497340611,Storage,3038.6121368408203
teammates\src\test\java\teammates\logic\core\StudentsLogicTest.java,3103.1105422973633,0.14151729856218612,0.100433349609375,Logic,3103.1105422973633
teammates\src\main\java\teammates\ui\request\FeedbackSessionCreateRequest.java,0.028585093361990794,0.0,2118.175983428955,UI,2118.175983428955
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackRankOptionsQuestionDetails.java,0.028582429885864256,0.05714285714285714,0.10330581665039062,UI,0.10330581665039062
teammates\src\e2e\java\teammates\e2e\util\EmailAccountTest.java,0.028585972104753766,0.0,0.032169856343950545,UI,0.032169856343950545
teammates\src\test\java\teammates\ui\webapi\FeedbackSessionOpeningSoonRemindersActionTest.java,2.1532932826450892,0.1754899706159319,1813.1225395202637,UI,1813.1225395202637
teammates\src\client\java\teammates\client\scripts\DataMigrationForGoogleIdToGmail.java,0.045618438720703126,0.05714285714285714,0.04327033587864467,Storage,0.05714285714285714
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorCourseEditPageAxeTest.java,0.02858522960117885,0.016462198325565884,0.016839344160897392,Logic,0.02858522960117885
teammates\src\test\java\teammates\ui\webapi\StudentSearchIndexingWorkerActionTest.java,2.02428959437779,0.06338958740234375,2046.621208190918,UI,2046.621208190918
teammates\src\test\java\teammates\storage\api\AccountRequestsDbTest.java,0.17612826483590263,3090.533218383789,0.06116792815072196,Storage,3090.533218383789
teammates\src\e2e\java\teammates\e2e\util\TestDataValidityTest.java,0.06264756747654505,0.22350026539393833,0.3883120673043387,UI,0.3883120673043387
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorCourseStudentDetailsPageAxeTest.java,0.028585093361990794,0.00874270030430385,0.016672982488359724,Logic,0.028585093361990794
teammates\src\test\java\teammates\ui\webapi\GetCoursesActionTest.java,0.7440553392682757,0.027419921330043246,1815.8886909484863,UI,1815.8886909484863
teammates\src\main\java\teammates\ui\constants\ResourceEndpoints.java,0.469627925327846,0.019505201067243304,1974.372158050537,UI,1974.372158050537
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorNotificationsPage.java,0.028585934638977052,0.0,0.05714285714285714,UI,0.05714285714285714
teammates\src\test\java\teammates\logic\api\UserProvisionTest.java,2476.3805770874023,0.12023958478655133,0.23221784319196428,Logic,2476.3805770874023
teammates\src\e2e\java\teammates\e2e\cases\InstructorFeedbackSessionsPageE2ETest.java,0.08376611982073102,0.2048689433506557,0.39394356863839286,UI,0.39394356863839286
teammates\src\main\java\teammates\ui\webapi\GetHasResponsesAction.java,2.237051609584263,0.06106123243059431,1995.1202964782715,UI,1995.1202964782715
teammates\src\lnp\java\teammates\lnp\cases\StudentTeamUpdateLNPTest.java,0.04623839855194092,0.05714285714285714,0.04031399999346052,Storage,0.05714285714285714
teammates\src\test\java\teammates\ui\webapi\GetActionClassesActionTest.java,0.028583591324942453,0.21094042914254324,2082.6316452026367,UI,2082.6316452026367
teammates\src\main\java\teammates\storage\entity\Instructor.java,0.028583809307643347,3558.082504272461,0.07424625669206891,Storage,3558.082504272461
teammates\src\e2e\java\teammates\e2e\cases\InstructorFeedbackEditPageE2ETest.java,0.028580311366489957,0.17285126277378626,0.11399529320853097,Storage,0.17285126277378626
teammates\src\main\java\teammates\ui\output\SessionResultsData.java,0.07909997531345912,0.007210883072444371,1701.1453437805176,UI,1701.1453437805176
teammates\src\main\java\teammates\ui\servlets\OAuth2CallbackServlet.java,0.8653111049107143,0.03272242546081543,2711.416664123535,UI,2711.416664123535
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorCourseEditPage.java,0.2439509528023856,0.03718579156058175,0.02857142857142857,Logic,0.2439509528023856
teammates\src\e2e\java\teammates\e2e\cases\axe\AdminSessionsPageAxeTest.java,0.028584510939461846,0.008473296676363264,0.01596329723085676,Logic,0.028584510939461846
teammates\src\e2e\java\teammates\e2e\cases\axe\AdminHomePageAxeTest.java,0.02858544077192034,0.008356165885925294,0.017095208168029785,Logic,0.02858544077192034
teammates\src\lnp\java\teammates\lnp\cases\InstructorUpdateLNPTest.java,0.046201048578534805,0.05714285714285714,0.03969483375549317,Storage,0.05714285714285714
teammates\src\main\java\teammates\storage\entity\FeedbackQuestion.java,0.028582981654575894,3402.180938720703,0.0,Storage,3402.180938720703
teammates\src\e2e\java\teammates\e2e\cases\FeedbackNumScaleQuestionE2ETest.java,0.028582429885864256,0.008976330075945173,0.013423809834889004,Logic,0.028582429885864256
teammates\src\main\java\teammates\logic\core\CoursesLogic.java,3378.6597061157227,0.07509754044669015,0.08667973790849959,Logic,3378.6597061157227
teammates\src\client\java\teammates\client\scripts\DataMigrationForTextQuestionRecommendedLength.java,0.10552425384521484,0.06619071279253279,0.054458018711635046,Logic,0.10552425384521484
teammates\src\test\java\teammates\common\datatransfer\questions\FeedbackMsqQuestionDetailsTest.java,0.028577610424586706,0.06600639479500907,0.03317225319998605,Storage,0.06600639479500907
teammates\src\test\java\teammates\common\datatransfer\questions\FeedbackRankQuestionDetailsTest.java,0.028585025242396762,0.05714285714285714,0.02857142857142857,Storage,0.05714285714285714
teammates\src\main\java\teammates\logic\external\RecaptchaService.java,2599.210090637207,0.058144944054739814,0.0,Logic,2599.210090637207
teammates\src\test\java\teammates\logic\external\package-info.java,2602.679862976074,0.05822362218584333,0.0,Logic,2602.679862976074
teammates\src\main\java\teammates\ui\output\FeedbackQuestionData.java,0.07410156386239188,0.0,1948.9094924926758,UI,1948.9094924926758
teammates\src\e2e\java\teammates\e2e\cases\axe\AdminAccountsPageAxeTest.java,0.028585335186549595,0.0,0.016966312272208076,Logic,0.028585335186549595
teammates\src\main\java\teammates\ui\webapi\GetSessionResponseStatsAction.java,2.1128173828125,0.05789534023829869,2151.837902069092,UI,2151.837902069092
teammates\src\main\java\teammates\storage\api\EntitiesDb.java,0.575520270211356,3497.376708984375,0.024229809216090612,Storage,3497.376708984375
teammates\src\main\java\teammates\ui\output\DeadlineExtensionData.java,0.02858550889151437,0.0,2162.6290702819824,UI,2162.6290702819824
teammates\src\main\java\teammates\logic\external\GoogleCloudLoggingService.java,2332.446975708008,0.11914942605154855,0.16251520429338728,Logic,2332.446975708008
teammates\src\test\java\teammates\ui\webapi\GetInstructorPrivilegeActionTest.java,0.03582085881914411,0.06641477176121303,1851.164264678955,UI,1851.164264678955
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorCourseEnrollPageAxeTest.java,0.02858619008745466,0.016462198325565884,0.016839344160897392,Logic,0.02858619008745466
teammates\src\main\java\teammates\common\util\HttpRequestHelper.java,0.12095026288713728,0.005942644391741071,0.08418945584978377,Logic,0.12095026288713728
teammates\src\main\java\teammates\common\datatransfer\attributes\FeedbackSessionAttributes.java,0.19973456518990654,0.05921130180358887,0.08571428571428572,Logic,0.19973456518990654
teammates\src\main\java\teammates\main\package-info.java,0.02858618668147496,0.0,0.0,Logic,0.02858618668147496
